Image_Path,Left,Right,Label
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-451.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-376.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-250.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-434.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-943.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-396.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-693.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-1108.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-424.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-1082.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-765.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-318.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-378.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-837.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-680.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-883.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-758.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-300.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-1024.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-553.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-445.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-374.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-891.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-824.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-565.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-168.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-469.jpg,220,-165,"220,-165"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-208.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-215.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-881.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-261.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-277.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-574.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-357.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-889.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-362.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-443.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-365.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-696.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-245.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-380.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-1057.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-417.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-865.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-890.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-616.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-290.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-382.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-849.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-963.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-643.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-1054.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-260.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-733.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-909.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-644.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-764.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-598.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-154.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-578.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-498.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-219.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-401.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-318.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-529.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-571.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-516.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-865.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-496.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-223.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-181.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-976.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-177.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-1061.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-739.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-880.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-867.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-269.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-347.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-487.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-308.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-348.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-476.jpg,220,-165,"220,-165"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-323.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-674.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-989.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-194.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-515.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-566.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-450.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-926.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-995.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-205.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-268.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-1026.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-645.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-565.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-1111.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-505.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-363.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-706.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-1049.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-947.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-159.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-519.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-954.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-1083.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-365.jpg,220,220,"220,220"
